med_mass_1 med_mass_2 med_lum_dist log_D_AB
7.754517482082546564e+01 4.719394073938379819e+01 5.220968491276462737e+04 -2.486147215499251217e+00
1.503395822872051895e+02 1.228089311000476584e+02 3.213067952778385370e+04 1.924411082144199980e+00
3.032929332897221997e+01 2.710959881950552486e+01 2.358270163883364148e+04 -8.611315038517858511e+00
4.638127358028957019e+02 2.693646411871893065e+02 6.398931299153239524e+04 4.210663664980376808e+00
3.424051394540617110e+01 2.201330848347106439e+01 2.995004284439181356e+04 -8.653831426361918489e+00
3.627278935581241370e+01 2.357387277219037713e+01 2.932224755493924749e+04 -8.327448104413001317e+00
2.842033563758820591e+01 1.619221138966004148e+01 7.505073984622240459e+03 -3.190928691429515851e+00
2.412293250334174388e+01 1.744903349904360113e+01 9.610061925899502967e+03 -6.486355032780256380e+00
3.237631049226503421e+01 2.385860647032639648e+01 2.044145425709499250e+04 -7.498779880773923878e+00
1.291938268500127265e+02 1.182917045867012575e+02 1.928124450204987807e+04 2.041890073646261072e+00
7.659233854311479206e+01 5.149987434310448720e+01 2.820833264089433214e+04 -8.650037972440038914e-01
1.774849551774469205e+02 8.814949111092118983e+01 7.253420028195410850e+04 1.502418499757467885e+00
2.290379959852696601e+01 1.918724417965909623e+01 1.530530464932330869e+04 -9.127012413207690855e+00
2.801404662838547210e+01 2.056673609919022283e+01 2.117217508127851033e+04 -8.935849237740097095e+00
6.622897194246317554e+01 3.928056075151997106e+01 3.006037023617668456e+04 -9.433059512451613671e-01
2.421626147795189610e+01 1.864957642784042946e+01 3.580988224704498407e+03 -3.809147952538420867e+00
1.179910493693953910e+01 1.024014249113475472e+01 3.156944223018803314e+03 -1.930408049763279266e+01
2.001337367873068374e+01 1.720552217616522128e+01 1.143329515033650023e+04 -8.828388308356300840e+00
1.236887929414197629e+01 1.168613207263607734e+01 2.804236958963424513e+03 -1.757486011540659376e+01
3.119056966867470493e+01 2.523887707139953562e+01 5.494109967177193539e+03 -2.488696827014901913e+00
1.348501934663218904e+01 1.142880250902674710e+01 3.086452801247586649e+03 -1.634868229845401899e+01
2.022779517539864003e+01 1.801195427853549091e+01 6.774351206677205482e+03 -7.314482454144314971e+00
3.465421027912370278e+01 3.095078905209595277e+01 2.014621533990560783e+04 -7.494123716674536695e+00
2.860879841099806953e+01 1.345763397527895222e+01 5.586760095146680214e+03 -1.528120329058495486e+00
2.846840563276712288e+01 2.527889829577803482e+01 8.998244408175667559e+03 -6.363482184224459104e+00
5.137176874581643915e+01 4.363916216180762575e+01 1.266906216050301555e+04 -1.463787504237007653e+00
1.203779440195733841e+01 8.973622422932635345e+00 2.937902120974253648e+03 -1.740205543341880201e+01
3.969561929604969208e+01 2.802729975957856112e+01 3.075478935256930708e+04 -7.298119582992903531e+00
3.614748591725330584e+01 3.277319611459385840e+01 1.996780700193359371e+04 -7.142381212246615263e+00
4.916124972449519248e+01 4.378343942032268643e+01 3.142369134644884616e+04 -5.579839383669138897e+00
3.152835399616853351e+02 2.378302635135219418e+02 3.805119825291821326e+04 3.944589770843776932e+00
4.206592855974347600e+01 2.607627622420598357e+01 1.333882545813098477e+04 -2.734926574216565598e+00
1.334516219129847343e+02 1.076894513546409087e+02 3.414394375613114971e+04 1.273349580955702720e+00
2.647151756425431302e+01 2.260603888543674600e+01 3.549326346338421445e+03 -3.960778637895298715e+00
1.348644185276849505e+01 1.240451385820699493e+01 2.763688412520647944e+03 -1.514170234355966116e+01
2.547495037864039347e+01 2.245050904755413512e+01 1.426251178990232802e+04 -8.071222701170579938e+00
1.603842417998827727e+02 1.127674229565017185e+02 4.825092062654600886e+04 1.872691077394801340e+00
1.256952485263557051e+01 9.059171306880166696e+00 3.115696306971303784e+03 -1.735414697060112843e+01
4.192708435923918842e+02 3.428327010525587752e+02 1.265566352429153631e+05 5.132893887487082196e+00
4.303113862889401275e+01 3.500588434901290924e+01 2.578663194758246391e+04 -5.613669461611536349e+00
5.753878638320344407e+01 4.488244774788256564e+01 7.587891185605105420e+03 9.431866548323597499e-01
1.193098533573484019e+02 9.266836525533128111e+01 2.333266029276055997e+04 1.568604926967186231e+00
1.471170433105227815e+01 1.180668603844714859e+01 3.026910637111402139e+03 -1.383109223236329655e+01
1.991896822717416171e+01 1.450759269501127591e+01 3.375014950498533835e+03 -5.673109810710800005e+00
2.727801593420306148e+01 2.004030956268810115e+01 1.131608636904190644e+04 -5.920166808711400108e+00
5.909065687931608579e+01 5.026541862656587512e+01 1.583097322543964219e+04 -5.107134758737750246e-01
3.206255148464261993e+02 1.427689088357466858e+02 8.295025082664456568e+04 3.451633249249233870e+00
3.452666527644403516e+01 2.898692737002585318e+01 1.962147141961596208e+04 -6.312536768182056335e+00
3.016605321857672806e+01 2.688614826991254603e+01 1.927089468834739091e+04 -8.181531242711074015e+00
4.002220747501463620e+02 1.832927133541437001e+02 8.885839024731716199e+04 3.797460436121742333e+00
4.332580276478709891e+01 3.230546046057709475e+01 1.901492845590620345e+04 -2.905503212336814300e+00
2.788860762173933949e+01 2.596100827019078139e+01 1.914174340642549942e+04 -8.990050721342335294e+00
2.310632628946975942e+01 1.986380885283162101e+01 8.947203011322777456e+03 -6.776696862596004678e+00
6.560605083769098655e+01 4.712756510205021243e+01 2.142779307642946878e+04 -1.338347967261334759e+00
4.147454108590901711e+01 2.825879253117615875e+01 2.159800398489453437e+04 -5.245413228721311327e+00
1.204652140918257430e+01 9.050335181282994412e+00 2.927455484348846312e+03 -1.874974974585364151e+01
5.010999779171416435e+01 3.659277995590051802e+01 2.843180236792134747e+04 -5.015585524810923346e+00
5.172038244512839356e+02 3.200012743413874432e+02 8.423926122881204356e+04 4.505308917380780542e+00
1.908769503564944614e+01 1.433431890778741113e+01 9.196178255758833984e+03 -9.076333941771896008e+00
2.824098724148319661e+02 2.379123213456821304e+02 4.034761085027134686e+04 3.938724807384321736e+00
2.875213005735732708e+01 2.090831702578959295e+01 1.221756489619311651e+04 -5.677323802756522042e+00
8.893073280745350928e+01 7.637100666663459947e+01 2.315064137292334635e+04 4.205946676205272183e-01
1.243137044361547794e+01 9.086015542670899947e+00 2.671645501641582996e+03 -1.667587870198118338e+01
1.696631703382504952e+01 1.204680677524593158e+01 3.126922765556298145e+03 -9.704774769013813085e+00
2.742081645698674208e+01 1.964375660510851418e+01 1.350529672765130454e+04 -6.942831960302729755e+00
3.106861957901031346e+01 1.804536641839246158e+01 6.768190460623805848e+03 -2.170782992556858915e+00
4.008268370915674694e+01 3.143344338100842705e+01 4.079209237974691496e+04 -7.475393055388821040e+00
4.222599910307004478e+01 2.912854629037395426e+01 1.562833613131189668e+04 -3.705750983468682591e+00
1.818752353067387162e+01 1.344722674649377048e+01 8.787361180500691262e+03 -9.944889253722060118e+00
1.981854011857698339e+01 1.802000566668139214e+01 2.719185510118574712e+03 -5.745869557094605895e+00
3.062799710945624554e+01 2.234576762716025300e+01 2.136705752163908619e+04 -8.134039316200450287e+00
2.918663433624233505e+01 2.302310299978876884e+01 1.772630907248836593e+04 -7.774568204723479425e+00
1.242111914152801333e+01 9.605870794052997041e+00 2.972340508023400616e+03 -1.820008478013323838e+01
2.278463073232160241e+01 1.770457627106948095e+01 1.542853804960321395e+04 -9.614281589256709282e+00
1.355659560213104520e+01 8.974836578868485404e+00 3.274727094570635472e+03 -1.463964453162758161e+01
2.368846101581219727e+02 2.044971489734435011e+02 4.665243427753666037e+04 3.233778265324353640e+00
2.326026425740039727e+01 2.183177036859716225e+01 7.928603271929609036e+03 -6.593915855118265057e+00
8.183283281257244823e+01 6.293487422585221225e+01 4.265137499148807547e+04 -1.788863194268721202e+00
5.891277256029536602e+01 5.305743281910913822e+01 9.555103678418310665e+03 7.158919337923599358e-01
1.224446357035583333e+01 9.294956434447184890e+00 3.395103643109313907e+03 -1.798513695161098269e+01
4.676155744676908625e+02 4.111973676208307893e+02 1.451988290427462198e+05 5.421560981290312498e+00
1.911403621101599626e+01 1.373167512496113574e+01 3.402987115720852216e+03 -6.627032869477208266e+00
1.741543279960994184e+01 1.597806728798475007e+01 4.272239203982096114e+03 -8.228994875002713982e+00
1.559003775943743797e+01 1.249315281710326886e+01 6.787467416221910753e+03 -1.444001170322357552e+01
3.710234095263703011e+02 3.223338787415344768e+02 7.915144948491989635e+04 4.615351208799925331e+00
1.515320751027064183e+01 1.176905705639945765e+01 5.059302714510755322e+03 -1.401141768043352442e+01
5.538987563233376932e+01 2.434833621751728927e+01 1.209230229776785745e+04 1.243842668172252530e+00
2.776131427400137142e+01 2.392346466369477298e+01 1.460214060147714190e+04 -7.894798034463502034e+00
1.337698612962654110e+01 1.069199653843320341e+01 2.220405283084382063e+03 -1.221087164750879595e+01
3.129676665645947864e+01 7.806806135360146115e+00 6.736184816168128236e+03 -3.340935105584847520e+00
2.876999115506844618e+01 2.116604714598113191e+01 1.543059071221298836e+04 -7.165050880802784405e+00
1.138245316484768068e+02 9.558549982184550231e+01 1.763846075186170856e+04 2.345226359718878939e+00
2.609608835852256448e+01 1.997683794063762974e+01 1.680343077357023139e+04 -8.243789333104572847e+00
1.921607879102894501e+01 1.584872087766929027e+01 8.814952428209122445e+03 -8.777195163293296076e+00
3.654370011057259831e+02 2.503679478556372828e+02 8.704091985927577480e+04 4.259141984179798612e+00
4.702716737606291417e+02 3.673806632868945599e+02 1.061475497443737258e+05 4.834336840379155120e+00
4.759227003323161966e+02 3.455328328068781047e+02 7.583129948363621952e+04 4.561138064228295264e+00
2.919187987512103177e+01 2.683377417269327481e+01 3.459990363833061565e+03 -2.111631684997114178e+00
2.353775802103098869e+01 2.036044148733095227e+01 9.013994022599319578e+03 -6.674008059799739101e+00
4.917274634812444134e+01 2.973501367864970035e+01 4.752462127469050756e+04 -5.871139790026596472e+00
4.402393223649931286e+01 3.126587890197431818e+01 2.539189590138783387e+04 -5.539210630096047083e+00
1.250994338330083622e+01 9.160537662103241274e+00 4.517862324954901851e+03 -1.769002633025100479e+01
1.336721713416081627e+02 3.498370772090790126e+01 3.660666290379410930e+04 1.391226052775095923e+00
2.477452994563848776e+01 2.220770853466665784e+01 1.018247276832050738e+04 -6.940067945467735200e+00
2.367493726009345210e+02 1.965643952344200898e+02 5.423854213826321211e+04 3.275074800358805049e+00
1.831265120986014239e+01 1.369247191075649717e+01 7.384086239354955978e+03 -1.013220814450002649e+01
1.070237481511541802e+02 7.881602972495676340e+01 2.068369288458321535e+04 8.081709125194720400e-01
1.394138567029036224e+01 1.139832273494775450e+01 3.687660226978317496e+03 -1.486522409671307798e+01
4.295949120013983702e+01 1.661978973262502990e+01 1.098754256383595384e+04 -9.053978926873540445e-02
1.168200878355100514e+01 1.032855266523021065e+01 2.569583025083020402e+03 -1.717302053272101858e+01
3.376568997582562304e+01 2.950553400353240363e+01 2.909544213740501436e+04 -8.500985420771950629e+00
1.337503296485158621e+01 1.179811637433060056e+01 2.655076530048434506e+03 -1.480641658470598188e+01
4.142412848862065289e+01 3.132939393113842996e+01 1.624997784041335399e+04 -4.449835501358990086e+00
4.890966371230605318e+02 3.878982188566715195e+02 6.340578738338311086e+04 4.828275234974928054e+00
3.951875156800544175e+01 3.128728864944406141e+01 1.696714210492041821e+04 -5.446216495571029270e+00
1.310942809523440822e+01 1.118251049506219985e+01 3.104932859497605023e+03 -1.676691033894599414e+01
1.760469785103317122e+02 1.508443753111382364e+02 3.838192245044573065e+04 2.334819951847933339e+00
3.126098296753385597e+01 1.728577365093905982e+01 6.436536880025780192e+03 -1.973972324524225996e+00
2.488262005068278881e+01 2.180482490586402378e+01 1.858083904119356157e+04 -9.209077673823335530e+00
7.880898602493311955e+01 5.254791774211737021e+01 3.533715441289723094e+04 -1.397701531045228762e+00
3.598734031696892544e+01 3.175789133148445842e+01 1.848074983166775564e+04 -6.611100543526131190e+00
1.943117775066749076e+01 1.356021278181450995e+01 8.729614407559172832e+03 -9.169159885590151049e+00
3.026629021375009643e+01 1.184169299010809340e+01 7.360118723921425953e+03 -1.648037151146599655e+00
9.208648423627532509e+01 7.685039400684077293e+01 2.063619516768232279e+04 1.039832444336461492e+00
1.661263311980707158e+01 1.181506961091680630e+01 5.707410972112310446e+03 -1.250624311021486257e+01
2.220179621752145849e+01 1.987079004219699030e+01 9.569903610340608793e+03 -7.198525618375175128e+00
1.768807862082145732e+01 1.323972596590909845e+01 7.642642171374274767e+03 -1.105682296835964351e+01
5.563729666307084187e+01 2.328057203402685005e+01 2.340969040916321683e+04 -7.942176728223451221e-01
1.769819172519148864e+01 1.250925578342370414e+01 5.287625967293224676e+03 -8.649721218414370583e+00
2.898293281414129297e+02 2.043987292727570662e+02 5.159293929243889579e+04 3.796437259440985201e+00
1.491724283181062560e+01 1.310352391511841219e+01 5.729255518591748114e+03 -1.443870712602777218e+01
2.583108711558736204e+01 2.196129487496615340e+01 9.897708571432789540e+03 -6.382243625923475605e+00
5.054832934383279053e+01 4.201575047173284361e+01 3.880395751811697119e+04 -5.660051082270499023e+00
4.651526049278638908e+01 2.938993289196670844e+01 3.221121283888150356e+04 -5.548739091741882845e+00
4.866052714817130891e+02 3.012080640114052130e+02 1.066718228294576693e+05 4.514704082465584634e+00
7.009540746096119790e+01 5.089449474335735601e+01 9.111737872619367408e+03 1.426194093896093307e+00
2.526614855299981244e+01 2.110063610773227794e+01 1.438899143818646917e+04 -8.009290297158344174e+00
1.712620917842384927e+01 1.367394971616121779e+01 6.127937582520855358e+03 -1.110160350400191653e+01
3.636753290365061275e+01 2.675231530944828506e+01 2.354468331680681877e+04 -7.229045329958022847e+00
2.310031018002322156e+01 2.048158188344544328e+01 1.119479538952227449e+04 -7.572932865062529828e+00
1.356440199130270230e+01 9.922919071650984080e+00 2.746272755122127364e+03 -1.402854306963913089e+01
1.969482490353354720e+01 1.490290554453450511e+01 6.835923035493679890e+03 -7.917652361708091391e+00
4.122600026789294958e+01 3.567518624795942372e+01 1.286551354656008516e+04 -3.841902072078049457e+00
1.878891419902690529e+01 1.349201199909581561e+01 8.516306779045509757e+03 -9.711735544802639453e+00
4.798350209491172791e+01 3.281073002407460137e+01 7.330720755420315982e+03 5.091298839764881734e-01
2.396615561978961750e+01 1.707486195166014653e+01 1.067964756500771182e+04 -6.786702447048057252e+00
6.435231156735341074e+01 3.989940412836798345e+01 2.125062962363239785e+04 -1.096253093575629833e+00
4.685833771788276181e+02 3.922473741505403382e+02 1.296432011256807309e+05 5.211274909619273643e+00
3.597314931957728845e+01 2.842686119981990345e+01 1.656079920386578669e+04 -5.961142535406931842e+00
9.279026959929943530e+01 7.906376722446616157e+01 2.055167706932725196e+04 9.752785673080950346e-01
1.344083435470913912e+01 1.193252480574478724e+01 2.976630637047597702e+03 -1.689343129864748505e+01
8.884493981589540113e+01 6.446119836956449944e+01 3.507793518739234423e+04 -8.564087934165982574e-01
4.552751868891269282e+01 3.060014208035218886e+01 2.322975334503803606e+04 -4.312199141802672386e+00
1.313945403114733779e+01 9.536555338041811325e+00 3.524783244056087369e+03 -1.560787378436151585e+01
7.012570450017642543e+01 2.463335033225208193e+01 1.741122283417595099e+04 1.080204362527336315e+00
1.329829352645884732e+01 9.193868864530656992e+00 3.015251627331836062e+03 -1.563518911173580506e+01
4.049676550104262418e+01 2.841087910852397869e+01 2.990251424440414849e+04 -6.852453800868840261e+00
1.199738779394991717e+01 9.189457228140863521e+00 2.598232238389457052e+03 -1.761264506858533707e+01
4.183013567331243365e+01 2.991973157533218597e+01 2.202905942588068137e+04 -5.554617257237772776e+00
2.560173213726949371e+01 2.071146208804030664e+01 1.117080058516392819e+04 -6.546382274692096104e+00
1.025729978711305108e+02 8.414392834088751272e+01 2.237234393135927530e+04 9.882906092260448361e-01
2.491585624322274128e+01 1.544535385860909216e+01 6.505027793432904218e+03 -4.190159846266052313e+00
1.585751733348018888e+01 1.485388719262542523e+01 5.371451960030255577e+03 -1.140309078274207266e+01
4.999795314795306922e+01 2.548837998187042331e+01 9.321412645690561476e+03 2.205815928097436540e-01
6.217484680787693208e+01 2.815793893034577877e+01 2.491264340866343991e+04 -5.364245855114226913e-01
2.175123467178401171e+01 1.887166275922062653e+01 9.347603828883347887e+03 -7.441726866967201204e+00
1.267115907073294494e+02 7.025056730915534331e+01 3.607259587266617018e+04 1.765291440901957998e+00
1.256360636152910182e+01 8.967043754387304944e+00 3.225388898096284720e+03 -1.721160185146004906e+01
5.618525842059126774e+01 2.772393106952088004e+01 1.828551715349932783e+04 3.713304307233400436e-02
1.292811805723774654e+01 9.619125180682866372e+00 2.279033469630049240e+03 -1.378040500130810031e+01
4.648062309696580741e+01 3.354542010783565331e+01 2.623503021900638123e+04 -5.001355939205279100e+00
9.529137132200492033e+01 7.926771503895395199e+01 3.064226597520585347e+04 -3.462780538595566782e-01
2.574479953123705656e+01 2.293332026963946646e+01 2.080373367640999641e+04 -9.632285992381259376e+00
1.169387329990454560e+01 1.093335626714013031e+01 2.720870557945505425e+03 -1.872723600496387419e+01
4.115526352959655298e+01 3.276285695122752628e+01 1.125603997941443959e+04 -3.615323079944875673e+00
3.036255704605152914e+02 2.594917970075760536e+02 4.314154831913686212e+04 4.082826750574401586e+00
6.366128261718819203e+01 3.298890017201707536e+01 1.591626286678903125e+04 8.072112266739885911e-01
9.223161348407407445e+01 6.669066529545821709e+01 1.714026031683494512e+04 1.444352776149006701e+00
9.677452317593694886e+01 7.138706725830198252e+01 4.901072259058595228e+04 -6.465416981656062489e-01
5.478461260706955471e+01 2.421807995509816180e+01 1.294635141430600925e+04 9.094055487793681891e-01
1.059203659039221463e+02 8.505170749086693149e+01 1.571071050071514765e+04 1.919773733582189834e+00
4.131276125405553046e+01 2.536759442736449444e+01 2.113486815405215384e+04 -4.906294685360304442e+00
1.203912988599696234e+02 1.010493040198633707e+02 5.710090379767638660e+04 4.229742069791129211e-01
7.841294371476242020e+01 3.905149160515834694e+01 6.864354622020961870e+03 1.828311947531325643e+00
1.161827999985937936e+02 6.009480283334173834e+01 4.260641043812537100e+04 5.592833916599353472e-01
2.699129262915106864e+01 1.822487422605050256e+01 2.972933523690189304e+03 -2.404629640775389987e+00
3.173333466153855653e+01 1.977366250379394330e+01 1.726069590285468439e+04 -6.463408690644627086e+00
3.052610120872962796e+01 2.650927814026698570e+01 7.661571637593803644e+03 -4.643263259351797956e+00
4.004998972234844246e+01 3.464023333477351230e+01 1.120559676203265735e+04 -3.511214059287304678e+00
1.809379047056223726e+02 1.134134785894159165e+02 5.179911551219962712e+04 2.417884641632170428e+00
2.268313111108470892e+01 2.070842952512751722e+01 1.058891421865458324e+04 -7.635086018826136467e+00
2.914335724505974667e+01 2.680194211794932002e+01 1.075719053114695453e+04 -6.606182640691041996e+00
1.353352988735776208e+01 9.303154252246459421e+00 2.728429534179419989e+03 -1.526536689990621376e+01
1.582114162499466481e+01 1.519259289596256934e+01 5.512730535215900090e+03 -1.150853742465458218e+01
1.375294153683166165e+01 9.978649845244135008e+00 3.248911628102266150e+03 -1.455788492957035096e+01
2.547677249497204599e+01 2.162917871119830693e+01 1.886006043361247794e+04 -8.751256367909277856e+00
1.250481050768746627e+01 9.120154492438125260e+00 2.762997485635361954e+03 -1.548845013031586859e+01
2.549905147129250338e+01 1.666186362601196080e+01 5.870089958978322102e+03 -3.713263547941220821e+00
2.539658911910937178e+01 2.273038004213574936e+01 1.197604614890418088e+04 -7.123632433883130943e+00
1.043193050613305672e+02 7.592181593407583762e+01 2.917448632280472521e+04 6.944167621099239796e-01
2.851213203051690215e+01 2.079590037448824802e+01 1.836125317570786865e+04 -7.925946351593360362e+00
1.433408532219668814e+02 7.239287570968650698e+01 3.222653259961450385e+04 2.299425116930191137e+00
3.558580581781197338e+01 2.860108032268609435e+01 1.954891145987222626e+04 -6.844739668641679486e+00
3.156325829292376284e+01 2.596983526859872882e+01 2.153248236866264051e+04 -8.104495551006927201e+00
1.381384680915448726e+01 9.370752591939686127e+00 3.938464430944128253e+03 -1.384567829555738960e+01
5.980162495517115673e+01 3.706693583385731472e+01 1.183736918627994419e+04 -3.390180111078713310e-01
5.587588108420622746e+01 4.868207572098418723e+01 2.072783802360599657e+04 -3.301723012988336592e+00
1.887836218698977930e+01 1.369852812575805601e+01 6.641465907659718141e+03 -9.022657346204310258e+00
2.385951976335524094e+01 2.015460801986331063e+01 9.806699221787428542e+03 -6.936872786102789235e+00
2.516284551234258515e+01 2.234493928540882024e+01 1.234129710634709772e+04 -7.507899978623697734e+00
6.678932233117183159e+01 3.729014207036753703e+01 3.012509121192110979e+04 -1.232168464959386256e+00
9.228029324661845578e+01 5.163795508076205465e+01 5.139168849330267403e+04 -1.124624271962588296e+00
1.361190454881872647e+01 9.882486234862513541e+00 2.293015949090424783e+03 -1.204908798409864978e+01
2.111097301480871380e+01 1.680536230618297111e+01 6.212595597660698331e+03 -5.873249609154616024e+00
3.397932507725009543e+01 2.518650306060935407e+01 2.982407833485212905e+04 -8.805687074071439469e+00
1.842444843221665707e+01 1.372079902931275619e+01 7.245322481929011701e+03 -9.690892097808227135e+00
3.048657044909985103e+01 2.411845114128151479e+01 1.610946483357744364e+04 -7.211969073689832754e+00
1.582652535908283653e+01 1.411428838313155154e+01 5.373678482954568608e+03 -1.197196963409680670e+01
1.376950515123980523e+01 1.216908767460858343e+01 3.920380375197121793e+03 -1.542559947465555581e+01
3.728128805694613135e+01 2.845112672553882405e+01 2.614152539674311993e+04 -7.327055758820868903e+00
1.780771282078395501e+01 1.345780254326873226e+01 1.062587251538827695e+04 -1.001544749304988180e+01
5.197741202713764608e+01 4.110932874933473613e+01 3.790478799137708847e+04 -5.152263757237307118e+00
3.882529975599426564e+01 1.517451908774395619e+01 9.687141092182713692e+03 -8.143711072178838606e-01
1.276238570599457134e+01 9.714737948890558528e+00 2.707751317860961535e+03 -1.565067425944161172e+01
1.251030853772368374e+02 1.016483329302855196e+02 2.834732705007078766e+04 1.380963624670609846e+00
2.078305861472019700e+01 1.822499306660954232e+01 8.365855684116053453e+03 -7.582250953384139791e+00
4.692711863980704123e+01 2.456219003012293456e+01 7.200031111681021684e+03 1.084770173080610078e+00
3.672351581607023974e+01 3.017787471542262523e+01 1.989410689654129237e+04 -6.722359157958951670e+00
2.453568721404114683e+01 1.735510070179663700e+01 1.425266369789551391e+04 -8.199326880051248878e+00
3.318379968318556621e+02 3.000356400779274963e+02 4.150785848908232583e+04 4.579295377474380757e+00
5.370320285581706798e+01 4.911062953399574837e+01 1.218513439097380251e+04 -8.750261630501299237e-01
1.776164658012451412e+02 1.069018797906547462e+02 4.304341963418580417e+04 2.085015318189277878e+00
2.878814957756009818e+01 2.033265843064417311e+01 1.319226838390856574e+04 -6.533562763206159474e+00
4.099029320160546064e+01 3.125328584034762258e+01 2.246279110621046129e+04 -5.790252018826098634e+00
1.929579490044409340e+01 1.380782393861748858e+01 4.647395242341309313e+03 -6.890660166790405938e+00
1.748251342327091251e+01 1.343267635067334531e+01 9.518947837824973249e+03 -1.062901201990701416e+01
3.102974641825626634e+01 2.644694829186241236e+01 1.775641482972178710e+04 -7.504468519865149290e+00
1.551768131566387865e+01 1.334381893445302403e+01 5.644579114960501101e+03 -1.316135261366098774e+01
3.091322668946210683e+01 1.479144283887410438e+01 6.125575812505881913e+03 -1.342129117100792968e+00
2.107566956046184714e+01 1.780603697393001639e+01 7.851857003613480629e+03 -7.291666922738327727e+00
3.036790799562206900e+01 2.397096549929625553e+01 1.660408308173742262e+04 -7.276426616476346254e+00
3.339073430374451590e+01 2.494739536350023101e+01 1.293174616931444143e+04 -5.841480594835687157e+00
1.063313126558181807e+02 3.824780365038562735e+01 2.472680886905672378e+04 1.906660003692941530e+00
1.661923505452465832e+01 1.221627718922764849e+01 3.492777189741823349e+03 -1.010355233152228571e+01
8.441697895506450777e+01 7.784708447584881696e+01 2.018349748046880268e+04 5.344138649374023942e-01
5.260583864094699891e+01 3.439871545154339572e+01 1.481355505074609027e+04 -1.536310940665202907e+00
3.905496880169445717e+01 3.044651139338720469e+01 2.913983638973288544e+04 -7.237294483511714560e+00
1.057895095214379921e+02 8.314810140351438861e+01 4.513902826893198653e+04 -1.016262181543439169e-01
1.518748186800459976e+01 1.184535976688518844e+01 5.843813390788812285e+03 -1.497836950652992627e+01
3.823645862293307118e+01 1.789388847283884942e+01 3.983436024123374409e+03 1.047683873080753614e+00
9.212443179251954462e+01 5.899843156668342203e+01 3.500161297725951590e+04 -4.518242631339504101e-01
2.784467747604358578e+01 2.563754219441002036e+01 1.301629693354262417e+04 -7.512496695591263318e+00
1.218600785484924565e+01 9.782511665911155063e+00 3.288079222687141737e+03 -1.827945985983004817e+01
1.798340290271959674e+01 1.341880660263483094e+01 9.049121887044311734e+03 -1.032112734920013963e+01
2.204732619205672677e+02 1.657286466646993404e+02 3.830967637449988979e+04 2.929813351865224291e+00
7.036273037394551011e+01 5.994254184290061716e+01 1.385068791103140757e+04 5.186468706191433853e-01
6.623436130045989501e+01 5.652389936528113168e+01 1.663470934105417837e+04 4.129173063922948472e-01
1.981242400815178684e+01 1.441867575034728866e+01 5.352500069322460149e+03 -7.115352018624557573e+00
1.623216466408758265e+02 1.286215953948852473e+02 2.772884291221919557e+04 2.282616678261721432e+00
1.335676912643635319e+02 6.064046900260721173e+01 1.946089267499135167e+04 2.011766122088655351e+00
4.131462751268153966e+01 3.013533940567106129e+01 1.764662028456451662e+04 -4.879788400677192328e+00
1.295416789777772948e+01 1.038085303634295897e+01 3.379313726281397521e+03 -1.656634134563034166e+01
1.380000413908609502e+01 9.405016960832909945e+00 3.728345381126260691e+03 -1.394883040171164268e+01
5.457762609028777234e+01 4.136201854388804122e+01 4.753250375249610806e+04 -5.350567932998618659e+00
5.566464463787978900e+01 2.671965443497408188e+01 1.799306425976333776e+04 -6.377573143924877286e-01
3.147310459479027145e+01 2.389332682822601583e+01 1.703186851311362989e+04 -6.482502371350108206e+00
3.791843419050938735e+01 2.635829178266353523e+01 1.638681463906517456e+04 -5.025793111032523797e+00
3.451580335418849188e+01 2.926083619216043274e+01 5.625089805927949783e+03 -1.802975753241334189e+00
1.404696310603533504e+01 1.266225133575848361e+01 4.032047224595878106e+03 -1.489330870258514850e+01
3.658081286657050413e+01 2.959182603320099858e+01 1.868225124113967468e+04 -6.475775912224385422e+00
1.749764016895509045e+01 1.341848162571481495e+01 8.422365298791621171e+03 -1.097502086595892656e+01
1.235419887599559452e+01 9.364956696565791106e+00 3.479921954481170360e+03 -1.760583336342103067e+01
2.702653966871187663e+01 2.443678692084619897e+01 8.437464204644873462e+03 -6.243931855459980085e+00
4.957321779730708045e+01 3.018455778117956356e+01 2.871317163770422485e+04 -4.355459673554705091e+00
3.305481510417848767e+01 2.398300873076900785e+01 2.012797800167290188e+04 -7.232509045362537137e+00
3.172791711306006590e+01 2.940039636928730715e+01 1.859399690242924044e+04 -7.857374393450719197e+00
5.250991556345732647e+01 1.957392700747385916e+01 1.796101791475545542e+04 7.073076674188882862e-03
2.010020059198478393e+01 1.555921189932869808e+01 9.027906170834965451e+03 -8.181990987361693612e+00
6.748377454974618672e+01 2.497479697742784310e+01 3.005042003302309968e+04 -2.113780896660777842e+00
4.157273799452405427e+01 3.704160602373724487e+01 1.832010352001753199e+04 -5.670021190756230567e+00
2.893970058395696299e+01 2.243187590023419986e+01 1.834765926252510690e+04 -8.058104808355206927e+00
1.359800171457726492e+02 5.036454284501785139e+01 2.732972431092280749e+04 2.583162806081642060e+00
1.997867093854649312e+01 1.384990377383097560e+01 7.994483818345860527e+03 -8.548054983344918867e+00
3.118531483960165218e+01 2.333207891964181613e+01 1.581062964921640560e+04 -6.918149871857401934e+00
1.004030648101484644e+02 8.739731488067093323e+01 6.194837762392219156e+04 -1.236858517688666836e+00
6.388226496176757507e+01 1.916580549584673321e+01 1.043129808006576059e+04 1.733253472711119514e+00
