med_mass_1 med_mass_2 med_lum_dist p_PopIII
3.736490984634946244e+01 1.517324200186574146e+01 5.735353444097670035e+03 9.114591674804687349e-01
3.263547366590250931e+02 1.922213218826663592e+02 6.947255716870646575e+04 8.958768310546875169e-01
4.374909092050207278e+02 2.421112814045633570e+02 5.822314590155926999e+04 9.680528564453124707e-01
1.042233087448309163e+02 4.469387998954830721e+01 2.007454473635365866e+04 9.453646240234374609e-01
2.783369978311798718e+02 2.393801990899654584e+02 6.903076008768299653e+04 8.889074707031250355e-01
1.379409262971214787e+02 9.153653311709078366e+01 4.526358788491536689e+04 7.604423828124999840e-01
2.329698741965718227e+02 1.038926109396112736e+02 4.027566200886250590e+04 6.786459350585937189e-01
8.614934708857093426e+01 7.012873404445815595e+01 1.235276392141892939e+04 8.158026123046875355e-01
5.076821765819514667e+02 4.007570276665941265e+02 8.994917281944240676e+04 9.781446533203125293e-01
1.475494256613975494e+02 7.997498684461460527e+01 2.152661505596771167e+04 9.136232910156250053e-01
3.442447863976290705e+02 2.990428047657706543e+02 7.789589993989789218e+04 9.587333984375000506e-01
1.130185400766911101e+02 3.037059913497349584e+01 2.408862283587332058e+04 8.903378906250000169e-01
9.000637876905085477e+01 7.009008348784084319e+01 2.619559369278962549e+04 7.442835693359375338e-01
7.682867011204593837e+02 3.594767310426052518e+02 1.168451614780253149e+05 8.897957763671875409e-01
3.110716073103441772e+02 1.452330952552104577e+02 5.228289506275911117e+04 9.702569580078125311e-01
1.106471135316012635e+02 9.604279082086821973e+01 1.579675748583726272e+04 8.729780883789062251e-01
4.028553548820360675e+02 3.044467223934444746e+02 6.529054047015378455e+04 9.476864013671875142e-01
3.658052022466072231e+02 3.319055611220658761e+02 9.541889716553025937e+04 9.327818603515625195e-01
1.896031084124673498e+02 1.230158551849379194e+02 3.744457501642648276e+04 9.700521240234375453e-01
3.699536454447704159e+02 2.330414578968726289e+02 4.677345408701801352e+04 9.345795898437500027e-01
5.671589502009639716e+01 2.802656949614051030e+01 1.154332227394591791e+04 9.351002197265625426e-01
1.532100995011024906e+02 1.030606958584921955e+02 5.765651478202551516e+04 7.538227539062499760e-01
3.527972368773267249e+02 2.696344414187113898e+02 8.210855039118666900e+04 9.379100341796875462e-01
2.444378200238683121e+02 1.870689160140226477e+02 5.262960954254959506e+04 9.398093261718749591e-01
1.906102595435307308e+02 1.622236438334253990e+02 5.367263138504395465e+04 8.279082031250000195e-01
6.341505447808043527e+01 3.972227628865934435e+01 7.309556880323974838e+03 8.621008300781249911e-01
2.156452577087547979e+02 1.221963380896630014e+02 3.945553312096356967e+04 9.051256713867187331e-01
1.572950137319372743e+02 1.275480039864328603e+02 3.196982939894701121e+04 9.277232055664061949e-01
2.050220635425892510e+02 1.415212942473237945e+02 5.104022380106164201e+04 9.271182250976562900e-01
1.320507891706521377e+02 8.313568402741886132e+01 3.744399314862970641e+04 7.850834350585937926e-01
1.962788290222848673e+02 1.578440185857801907e+02 7.258364929163723718e+04 7.830017700195311958e-01
3.940920176753336364e+02 3.489670619514598684e+02 8.565936720359498577e+04 9.597592773437499947e-01
2.320792717168268382e+02 1.250014804592421171e+02 4.515489321556346840e+04 9.232618408203124849e-01
1.037529425495837927e+02 4.741163352360859307e+01 4.728362198686349439e+04 5.673769531250000275e-01
1.132115879039966160e+02 8.361575809053196906e+01 2.090610844962227929e+04 9.068901367187499618e-01
7.649395299159755268e+01 3.949951157094431409e+01 1.291478520162114910e+04 9.514306030273437242e-01
2.179399439065132071e+02 1.718472837896271130e+02 6.250504293465958472e+04 8.864157104492187411e-01
4.154056591795761619e+02 3.169132534610807852e+02 1.302643568084724975e+05 8.481659545898437846e-01
2.686199171631745912e+02 1.078153483093591092e+02 4.601207938873910462e+04 7.594226074218749512e-01
3.176537292638790859e+02 2.501412444516840878e+02 5.824042221217861515e+04 9.087525024414062624e-01
1.785268289918495555e+02 1.564693132513847900e+02 2.812534587698287942e+04 8.729216308593750195e-01
1.046770624146154205e+02 9.797917179215323813e+01 2.106306132947708102e+04 7.136502685546874947e-01
1.325388718504245844e+02 9.815795639201583356e+01 2.944462798410033793e+04 9.217175292968750044e-01
3.835114456047012936e+02 3.072161959281158943e+02 5.718869334894043277e+04 9.249978027343750409e-01
3.605005524610795646e+02 2.940691414390817613e+02 3.857513173968951742e+04 8.752590332031250364e-01
6.994662441344769377e+01 3.801494289257264114e+01 1.316085123491943159e+04 9.133255615234374680e-01
1.585151344431870655e+02 1.463693314731057171e+02 2.233992470543751551e+04 8.893139038085937642e-01
1.276369676376840800e+02 5.028554407063340648e+01 2.722990616117969694e+04 9.447166137695311994e-01
3.959592250709455357e+02 3.334973188412532181e+02 7.239039012293865380e+04 9.571635131835937171e-01
6.661113644608812479e+01 1.623523304854778360e+01 4.349362779978230719e+03 7.542636718749999858e-01
4.587860100199413864e+02 3.251473007471517462e+02 7.641812539583310718e+04 9.572123413085937838e-01
2.273660181953026722e+02 8.872408055214927458e+01 4.976515527899004519e+04 9.320697021484375400e-01
3.342429683276668015e+02 1.961377116570729982e+02 4.732965072597109247e+04 9.350596923828125018e-01
3.725835226727846248e+02 2.791763182303243980e+02 9.229643251179967774e+04 8.895666503906249911e-01
5.757773458136474432e+01 3.647985069786749079e+01 5.435841243963101078e+03 9.219230346679687660e-01
1.089445980247902099e+02 4.557642869343678171e+01 3.215042709090592689e+04 8.709361572265624796e-01
1.264021861596427954e+02 7.260273992458401437e+01 2.612747951574093167e+04 8.896872558593750258e-01
9.340423787350977136e+01 6.899470146831458806e+01 2.946232380273984018e+04 5.986688842773437713e-01
2.011213555978247598e+02 1.481407876218265756e+02 2.491160913178390547e+04 9.779483642578125080e-01
3.435237537822536638e+02 1.612226092122593570e+02 7.801951554998918436e+04 9.099270019531250364e-01
2.625202187526751914e+02 1.595954230389688462e+02 4.507849966941635648e+04 9.264943237304688051e-01
2.035308839626060262e+02 1.645602257861801831e+02 4.360915224504876824e+04 8.953856201171874751e-01
7.346853341634658818e+01 4.202980100075824055e+01 1.595346053093371302e+04 9.259228515624999822e-01
1.180867976527201790e+02 7.743164493804809467e+01 2.948625393591218744e+04 9.067714843749999920e-01
3.495303227282880698e+02 2.855266330812618776e+02 7.427996405305113876e+04 9.380550537109374476e-01
2.939161507609319415e+02 1.781696184201108792e+02 5.894534722146629792e+04 9.318414916992187047e-01
5.492177906802186982e+01 3.122739253088143840e+01 1.166788509882405560e+04 7.984830932617187349e-01
7.680392764798389749e+01 4.793366079764292920e+01 2.230242671145647910e+04 7.205168457031250195e-01
1.117605785959735556e+02 6.630845861529334684e+01 2.183527696762783307e+04 9.050664062500000107e-01
2.672194002809341100e+02 2.449903496970324568e+02 6.941493996075450559e+04 8.588428955078124538e-01
4.572662058542654222e+02 3.625278489570898728e+02 7.853410238536959514e+04 9.677610473632812793e-01
2.136922014770798910e+02 1.865741932689142573e+02 1.849500138702968979e+04 9.455435791015625036e-01
1.132037630899479836e+02 5.654953269799783300e+01 5.489067504076031037e+04 6.348803100585937997e-01
6.183336884282228141e+01 4.203318904270924605e+01 1.055245689166428565e+04 9.177150878906249476e-01
1.104124892731287844e+02 7.060970532479393569e+01 2.114604965705145150e+04 8.791467285156250311e-01
8.763727283039946769e+01 6.082636071289790891e+01 3.649722311696183169e+04 3.852227783203124867e-01
3.142465359672589216e+02 2.633071466140861503e+02 8.120098896288045216e+04 9.108386230468750178e-01
1.042277412307458349e+02 5.292066758375548829e+01 1.747009957899010624e+04 9.061761474609375533e-01
4.052951991657998860e+02 3.611745321000173590e+02 8.697054591807998077e+04 9.693165893554687162e-01
5.551808436581673334e+01 3.891766234195441143e+01 9.339887842775184254e+03 8.215817871093750169e-01
4.579033472608005013e+02 3.344297879277136190e+02 8.352226880196134152e+04 9.553162841796875027e-01
1.155943609424595735e+02 7.969924168496940808e+01 3.538322719273665280e+04 7.607387084960937074e-01
1.342438777990092262e+02 6.375131306284650634e+01 2.632301321655785432e+04 7.111845092773437793e-01
1.851583896391784378e+02 1.437531994642515940e+02 4.176652001944346557e+04 9.719493408203124796e-01
1.715962602191392250e+02 9.847580994702911994e+01 4.809418846549411683e+04 8.785058593750000311e-01
4.293522505579798008e+02 1.910231557586694748e+02 7.410578551427251659e+04 9.415064086914062269e-01
2.716646285643645911e+02 2.067520980026902180e+02 8.150259827643231256e+04 9.362141113281250426e-01
4.442777626025945210e+02 3.743851264380557495e+02 7.111360571947257267e+04 9.693062744140624742e-01
1.561492511499732245e+02 9.117879433877467932e+01 2.429847691559336454e+04 9.187492675781250284e-01
1.359856465765498115e+02 7.401289290339892091e+01 2.668849156383269292e+04 8.947584228515624849e-01
1.528987356412978045e+02 1.389961908552881766e+02 2.607638856484255666e+04 8.978662109374999645e-01
4.333782445789142912e+02 3.602335645508779294e+02 6.532130663581241242e+04 9.757496337890625426e-01
3.220829851905535293e+02 2.787074641017788394e+02 1.041673087299454346e+05 9.177023925781250258e-01
3.943214017591157017e+02 3.396627448747789231e+02 4.072336200632632244e+04 9.445640258789061994e-01
2.387538232255941466e+02 1.952213225965574850e+02 6.804206740297235956e+04 8.820310668945312571e-01
2.451097797225254453e+02 1.765941685679307511e+02 7.630515313555925968e+04 8.861221923828125346e-01
3.811561541832077182e+01 2.584312901834388754e+01 2.607107945456210928e+03 9.042666015625000497e-01
1.970995752704398853e+02 1.621145334237426709e+02 4.299965042578915018e+04 8.787591552734375089e-01
1.079294621874126960e+02 7.006158114580043161e+01 1.640508514798237229e+04 9.156278076171875391e-01
2.546750702010590430e+02 1.886818506202591550e+02 4.999166485425035353e+04 8.779106445312500062e-01
1.093800697200152001e+02 8.230773189481831764e+01 3.294610524988471298e+04 5.535939331054687829e-01
8.638704679902926387e+01 5.879824563427900586e+01 5.320833604866069800e+04 9.376821136474609852e-02
1.092077475214903615e+02 4.252275858605200654e+01 9.454245872307881655e+03 9.239951782226561994e-01
1.196332255413067287e+02 7.203458317572103908e+01 1.725028524773471872e+04 8.776851806640625364e-01
5.326933133749872695e+01 1.563436970476729826e+01 6.206816106791415223e+03 8.994995117187499778e-01
6.247735135582455968e+01 4.947986894828905235e+01 2.695298413652449199e+03 8.909578857421874831e-01
4.077183900785231003e+02 3.434141372109498889e+02 5.707241185842313280e+04 9.722236328125000160e-01
2.527630506851281496e+02 1.557509998074199871e+02 3.916266660625091026e+04 9.453991699218750044e-01
2.814627173497050876e+02 2.011261260798499393e+02 5.695276171444050124e+04 9.314707641601562838e-01
4.312530208350898420e+02 3.679281249209711291e+02 9.831362611055668094e+04 9.662801513671874787e-01
7.193960397838681331e+01 5.135647432270492629e+01 8.345779150060783650e+03 9.176887207031250160e-01
1.214085195184864290e+02 7.591062297395990299e+01 4.246746080968216120e+04 7.851744384765625417e-01
1.310009059644746117e+02 1.024304110566693993e+02 2.123502151868515648e+04 9.401571044921874787e-01
1.309387640755215045e+02 4.894252535639920154e+01 2.557107033815846080e+04 8.972973632812499822e-01
1.784833874063037058e+02 1.466502717430207099e+02 6.916509321014117450e+04 6.743159179687500115e-01
3.944205218011939564e+02 3.456949398206610340e+02 7.609054283710574964e+04 9.727669067382812562e-01
4.955425536742906729e+02 3.336886820675845229e+02 1.229717738063821744e+05 7.108358154296875453e-01
1.422861040960801233e+02 8.364658664010985945e+01 2.017295656306057208e+04 9.098472290039062438e-01
4.186642598273746785e+01 2.809033044879274144e+01 4.102487099717998717e+03 4.660797729492187624e-01
1.038683141171813986e+02 8.826506543776818603e+01 2.965488119671079403e+04 4.949454040527343501e-01
8.701407271078244321e+01 8.318656014922044051e+01 6.901278110050998293e+03 9.458808593749999938e-01
6.599025850185893205e+02 4.409815111085014223e+02 9.235536621526352246e+04 9.458909301757812971e-01
2.046841371543598882e+02 1.508959882044593144e+02 5.983209086461577681e+04 9.054033203125000373e-01
6.675616076241396968e+02 4.430590675159733678e+02 8.562467084527827683e+04 9.693353271484375089e-01
1.393957864130015309e+02 9.078753944015447530e+01 1.946111271549083540e+04 9.446811523437500524e-01
8.494722835995615640e+01 4.696190803667755631e+01 1.705716865999930451e+04 9.441503295898437953e-01
8.379348774361925223e+01 2.983859244911580433e+01 1.875324170365024111e+04 9.075974121093749458e-01
1.901366567913356675e+02 1.676408524369745123e+02 3.448764369627014821e+04 7.874695434570312402e-01
4.026887867758247239e+02 3.663463086308888705e+02 7.314640364790189778e+04 9.853811035156250231e-01
4.561621371936058722e+02 3.582119415670392755e+02 5.998432349277562753e+04 9.638740234374999494e-01
1.425737857444950691e+02 6.721449145497076927e+01 2.538780571343047632e+04 5.891587524414062527e-01
6.018256810071591190e+01 2.152041222900118456e+01 1.780865264683523856e+04 8.138574218749999867e-01
1.489145962150635683e+02 1.307921572862387620e+02 3.685841570323939231e+04 7.419437866210937260e-01
4.138828752563303510e+02 3.291428457292398093e+02 7.281031225465395255e+04 9.668213500976562402e-01
8.881253009406769650e+01 7.186998471003130362e+01 9.109629430851793586e+03 9.011443481445312598e-01
2.962706288358697293e+02 2.505456169695382300e+02 7.199780108536963235e+04 9.279984130859374458e-01
3.205653452922545057e+02 1.798396645500655495e+02 7.065783654359439970e+04 8.997166748046875329e-01
5.803869057226584971e+01 2.766429640909448295e+01 1.633816949436335562e+04 5.686935424804687722e-01
3.859927975611203692e+02 3.454513308714976461e+02 8.078852712344979227e+04 9.739254150390624920e-01
9.044027286531158438e+01 6.437746621783585965e+01 2.092095655252227152e+04 6.389397583007812020e-01
1.233288790489779387e+02 1.136812558300507447e+02 1.839074655655120296e+04 8.848232421874999698e-01
4.780502839651808245e+01 1.871072386739269078e+01 5.374550447149062165e+03 9.501169433593750213e-01
2.533760281162915078e+02 2.165505457429805745e+02 4.739823456119511684e+04 9.191671142578125009e-01
1.518136032088660272e+02 9.907199153887312093e+01 2.943164305477337621e+04 9.273419799804687447e-01
2.682687984005962107e+02 1.804919888063541293e+02 7.113938532058172859e+04 9.039595336914062473e-01
4.603590118014179211e+02 3.720922501636623565e+02 1.007942310683619580e+05 9.143448486328125124e-01
4.721496501623649777e+01 2.129653014580461701e+01 9.197312706280343264e+03 8.556929321289062917e-01
2.436312791088992071e+02 1.872046195462908145e+02 3.756716773477292736e+04 9.374047851562500311e-01
2.896573770076635128e+02 1.008407534635193770e+02 5.098697446595544170e+04 9.655911865234374503e-01
1.773222344713697680e+02 4.480154589778513952e+01 2.192953756291745958e+04 7.740924072265624734e-01
1.910910367155572374e+02 1.352752339803437280e+02 5.664016474970988929e+04 9.021198730468750204e-01
1.628662143276260394e+02 1.220808698627994033e+02 2.777173624665745228e+04 9.581312255859375515e-01
6.467368478452154079e+01 4.709601016363181714e+01 1.211518191918810044e+04 8.205605468750000187e-01
4.023998137794771992e+02 1.631925440562029905e+02 7.693749634368620173e+04 9.515205078124999716e-01
2.339725777777755127e+02 1.929024040491144092e+02 4.866291640269914933e+04 9.247828369140624893e-01
3.062593799981548273e+02 2.375062740669482935e+02 5.137907049094454851e+04 9.270524902343749707e-01
4.310400975119528653e+02 2.272093325160964241e+02 7.539556833558666403e+04 9.419741821289062678e-01
4.951825302218838232e+01 3.327660051235615413e+01 5.266275528924079481e+03 8.832896118164061949e-01
4.488693018790462474e+01 1.400938361538606358e+01 1.065826640227509779e+04 3.689279785156249769e-01
2.132240514702380949e+02 1.505568167093856005e+02 4.157437858989801316e+04 9.002066650390625480e-01
6.486848382410877889e+01 4.810570490764504825e+01 1.123737494051294016e+04 8.048249511718750249e-01
2.452609993439863274e+02 1.785678263793003566e+02 1.022163939750904392e+05 8.859636840820312997e-01
8.947294725768611556e+01 4.934297066671494036e+01 5.360631836144081899e+04 1.381905212402343708e-01
7.643513590996434459e+01 5.556063216987921294e+01 1.237646933071415333e+04 5.894036254882812909e-01
1.118298731084607596e+02 7.013811980648085864e+01 3.400134751558368589e+04 8.750533447265624876e-01
2.923853261447856653e+02 2.341004776769224236e+02 5.331094689586591267e+04 9.426597290039062660e-01
5.750877230457055589e+01 4.135704417971935953e+01 7.565049409807113079e+03 8.751220703125000000e-01
3.672496165256409313e+02 3.046939516078153360e+02 6.549688802643559757e+04 9.227326660156249805e-01
1.887478862491963127e+02 1.696594994333707405e+02 3.515901332079673011e+04 7.655860595703124494e-01
4.355996664046695628e+02 2.811084247817973960e+02 6.133328475996165798e+04 9.544338989257812322e-01
2.921010061572103496e+02 2.301260942749437959e+02 6.098265689449429192e+04 8.971497802734375027e-01
1.901011418678374412e+02 6.894841064671292941e+01 3.761219690258166520e+04 8.861304321289062980e-01
3.043008629702585495e+02 2.603355676091485975e+02 4.957743822807073593e+04 8.847458496093749680e-01
4.270013209658116011e+02 3.441463311178437721e+02 7.099059359811092145e+04 9.752595214843750027e-01
3.744312402516122802e+02 3.361694508748666976e+02 7.523696091020890162e+04 9.618771362304687766e-01
2.239772746673799020e+02 1.868778020873629373e+02 7.012414731376340205e+04 8.695389404296874902e-01
1.337872069948985541e+02 7.968068504299647259e+01 1.604022556998407890e+04 9.688114013671874636e-01
2.068146438974603143e+02 1.147957833922154691e+02 3.711162168673382257e+04 9.231529541015625062e-01
1.620452256961696094e+02 1.203954769738597292e+02 2.923083982074724190e+04 9.458464355468749751e-01
1.340059170709146770e+02 1.118649953629090703e+02 1.998499685615928320e+04 9.373583984375000178e-01
1.845293261674232497e+02 1.399224832285452749e+02 4.490865634026464249e+04 9.622037353515624503e-01
5.381924487570064741e+01 1.750800882184952201e+01 5.735332909246306372e+03 7.840970458984375391e-01
2.083949238919179834e+02 7.819674388694343747e+01 3.179058965484232613e+04 9.766241455078125133e-01
4.005863414694341600e+02 3.328934344571725319e+02 1.197573371347371140e+05 8.939982910156250018e-01
8.719050735094698723e+01 8.313040803116152233e+01 1.138904099917561689e+04 8.393201904296875293e-01
7.733613293913515463e+01 3.227704286404964762e+01 2.507534908255912887e+04 8.823218383789062091e-01
1.467071429652300765e+02 4.936325983122944194e+01 2.828111534415701317e+04 6.991257324218750346e-01
1.804886012773146149e+02 1.064418718192144837e+02 3.175438816977218085e+04 9.254604492187500364e-01
2.677860958407449630e+02 2.256456872037066717e+02 4.569384570253305719e+04 9.420727539062500044e-01
5.246455011361957759e+02 3.731635839171133284e+02 3.458170349342103873e+04 9.743229980468750551e-01
2.702787086675783712e+02 1.917963553404655386e+02 8.526252026719012065e+04 9.019650878906250169e-01
2.624069314854563117e+02 1.975485117381303439e+02 6.949564611215161858e+04 8.874785766601562820e-01
2.596359266903197067e+02 1.678920257205039093e+02 5.061942883674021869e+04 9.280794677734375275e-01
8.179835809823191539e+01 2.278223324416653384e+01 1.158762459425372799e+04 8.944802246093750409e-01
2.013664682202242204e+02 1.617520458909348235e+02 6.685783337528468110e+04 8.293895874023436976e-01
1.342187933290037165e+02 1.035491347084634270e+02 3.651002398015785002e+04 6.835192260742187775e-01
2.208635868065162526e+02 1.930225621359251988e+02 8.684020860682152852e+04 8.595266723632812855e-01
3.196630954114885981e+02 2.630049334459007468e+02 7.525622124532812450e+04 9.052249755859375080e-01
1.373935653248299786e+02 1.024555136774800417e+02 3.797209835993956949e+04 7.370394287109375275e-01
7.015365354650620588e+01 6.135470268565467222e+01 6.192011076799290095e+03 8.817585449218749982e-01
1.486956380085601950e+02 6.596026022747398088e+01 3.387202117693020409e+04 8.362578124999999751e-01
2.771294491901607557e+02 2.250560762091325273e+02 6.267962752467553946e+04 9.126928710937499689e-01
6.753961445147706399e+02 4.369654196773514059e+02 3.693026543349056010e+04 9.777009277343750027e-01
2.369811494321727139e+02 1.884362083517662541e+02 8.659924706307721499e+04 9.164115600585936994e-01
1.860569754235278879e+02 1.465515191770477088e+02 3.356727415911672870e+04 9.401700439453124503e-01
3.041770882968179990e+02 2.297259171198718946e+02 2.620400506041583867e+04 9.390145263671875187e-01
2.784907700734149216e+02 2.421318164447823165e+02 6.477581725463800103e+04 8.804383544921875471e-01
3.559194564167120802e+02 2.978870292556916866e+02 7.292828328297997359e+04 9.123181152343750044e-01
1.034471891392072109e+02 5.844927404401427395e+01 2.168155622238936485e+04 8.918977050781250471e-01
1.355258304251835568e+02 9.998010089305793713e+01 2.942171056717282772e+04 9.126142578125000515e-01
1.098638386169509005e+02 9.613595197914207802e+01 4.024855131802548567e+04 2.688862609863281183e-01
5.677605375034660256e+02 2.797734820738744475e+02 8.249825717932773114e+04 9.510941772460937971e-01
4.173959832771995480e+02 3.341874125576148913e+02 9.402740477488725446e+04 9.497092285156250036e-01
3.607216614007274984e+02 2.901332988151011136e+02 5.860282208746670949e+04 9.098438720703124760e-01
1.355369016599436520e+02 6.325517909469215283e+01 3.316777172790202894e+04 9.111041259765625400e-01
1.726325582591008470e+02 1.473205876184608201e+02 2.122373663828926510e+04 9.339880981445312091e-01
4.052034784420288815e+02 2.730777950886401868e+02 4.507987231062583305e+04 9.222009887695312713e-01
4.628296658266679628e+02 3.034950684947419859e+02 5.889727810141216469e+04 9.618956298828125195e-01
2.629058890778962905e+02 1.706670808647266142e+02 5.943927267401634163e+04 9.249229736328125062e-01
1.811480874032226609e+02 1.310897299006591084e+02 4.888912193588202354e+04 9.077198486328125204e-01
2.144121301524225203e+02 1.316052055748668863e+02 6.951086080544249853e+04 7.246468505859374742e-01
3.942867381597201302e+02 3.458203485514797535e+02 6.775618548534873116e+04 9.737061157226561958e-01
2.341645815622076725e+02 1.759550458012728882e+02 6.606456989367105416e+04 8.919602050781250124e-01
1.834079399105888797e+02 1.222386974153915276e+02 3.633706152953424316e+04 9.512717285156250258e-01
3.463833501307466349e+02 2.376908874530555238e+02 6.363624650471512723e+04 9.208643188476562935e-01
2.789983972120419367e+02 2.362716445504384524e+02 6.215131166025961284e+04 9.063370971679687305e-01
3.615501034570806951e+02 2.581776110030317000e+02 9.420694311195483897e+04 8.803853149414062607e-01
3.499705062806563660e+02 2.046695214505780314e+02 3.774038222491036140e+04 9.422514648437499973e-01
6.934697933034090056e+01 6.209788669700397179e+01 1.161663874353859865e+04 4.772996215820312638e-01
3.216110034827050868e+01 1.028434656139765835e+01 1.494515491799880692e+03 9.150429077148437562e-01
7.692587291789411097e+01 2.967289487073686871e+01 1.698876954107285928e+04 9.365673828124999600e-01
2.307158557213670065e+02 1.284820097444246869e+02 3.318058881767612183e+04 9.619162597656250036e-01
4.052957297316105922e+01 1.978422151747322388e+01 3.698532639567400111e+03 9.139428710937500533e-01
2.579119946073013807e+02 1.826653771839240221e+02 3.482135196663124952e+04 9.190980224609375249e-01
1.265048269673731340e+02 5.934122211029274752e+01 2.714994273746495674e+04 8.835064697265625488e-01
2.594212430196323567e+02 2.085800301997999782e+02 7.879990336224751081e+04 8.804278564453125178e-01
4.990025078714268147e+01 8.990871318552617453e+00 2.819966732006841085e+03 7.436132812500000355e-01
1.333861439461064151e+02 6.949276122955492951e+01 3.495435929197911173e+04 8.715527343750000266e-01
2.040707723423179232e+02 1.681582997463347056e+02 3.780756416659925890e+04 8.967738037109375115e-01
2.816812607344025992e+02 1.547929846077043976e+02 7.567802142080066551e+04 9.005972900390625258e-01
3.729740205944542026e+02 3.351744695512021508e+02 6.087819340799524798e+04 9.613391113281249956e-01
4.218522160876575526e+02 2.444391969723565694e+02 1.411593355876030400e+05 7.436140136718749627e-01
7.084781258971129603e+01 5.767492620561978356e+01 1.337500195093367802e+04 6.068295898437500169e-01
1.130839060791692106e+02 9.764810459181039448e+01 1.092254926429278748e+04 8.734480590820312695e-01
1.843075514355109021e+02 1.128810473912375301e+02 3.238261089147937309e+04 9.636040649414062687e-01
3.485390265895345010e+02 1.425695994939491698e+02 9.854088715022281394e+04 8.248609619140625515e-01
4.066545758308872678e+02 3.637733768253762037e+02 9.044125042554335960e+04 9.647315063476562536e-01
6.985192457633037577e+01 3.764550125990214013e+01 2.380820407824299036e+04 6.091812744140624458e-01
9.285178372718520734e+01 6.727922620586291202e+01 2.469549535121188092e+04 6.856067504882812358e-01
7.469295782575952103e+01 4.803396898396162129e+01 1.073106634427437530e+04 8.901771240234375160e-01
2.077714877766010488e+02 1.535518864660382974e+02 6.974725331282954721e+04 7.859215698242187909e-01
3.732429239711244691e+02 3.391717150525891498e+02 5.026085146923289722e+04 9.577567138671875258e-01
4.107350439426119237e+02 3.089897998311582228e+02 3.416667155510687735e+04 9.455999145507812953e-01
3.471984305616175561e+02 2.733553706382219843e+02 6.408935859800149046e+04 9.502355957031249911e-01
5.614535305478248972e+01 3.987779048038404994e+01 1.251972645346861827e+04 3.684027709960937536e-01
4.149405857292966857e+02 3.212144611703306509e+02 9.617364417400278035e+04 9.009925537109374494e-01
3.047997794543586565e+02 2.631782359867555101e+02 8.741464701630259515e+04 9.177886962890624556e-01
9.356981333050778460e+01 4.038571034001052595e+01 1.435375705979194026e+04 9.575604248046875044e-01
1.764860677789833687e+02 1.186113358554166695e+02 3.310875121237157146e+04 9.275708618164062447e-01
2.142218447986795695e+02 1.463449653041151350e+02 2.582484500853354257e+04 9.404658813476562962e-01
6.787947848786052418e+01 3.161684362797884873e+01 1.013832707985027082e+04 9.018698730468750480e-01
2.063383465659909461e+02 1.458835840114958273e+02 3.373563336011710635e+04 8.964420776367187926e-01
4.243005383255518836e+02 2.224848524014596194e+02 6.660063666695647407e+04 9.513591918945312198e-01
3.636775288491909350e+02 2.828537764547506868e+02 6.918111134677448717e+04 9.250777587890625098e-01
2.622775140216075442e+02 1.986202043455961359e+02 7.606188249026543053e+04 9.038289794921875453e-01
1.810229340241966156e+02 1.376781801637915521e+02 3.572841954980004084e+04 9.397958984374999991e-01
1.776667431627672897e+02 6.304905175525811956e+01 2.225350549787328055e+04 7.526133422851561949e-01
5.332901417782034059e+01 4.088826333780993139e+01 5.871929208178989029e+03 8.130592041015625160e-01
2.564053558376018032e+02 2.198088454959593605e+02 6.993316662059447845e+04 9.059433593750000346e-01
3.604816871580607085e+02 2.420260889365130197e+02 7.815543928522834904e+04 9.220655517578124627e-01
3.450180847462835345e+02 2.577269595617469236e+02 3.786750399990918231e+04 8.921119995117187118e-01
4.427695915921566439e+02 2.209741301996128300e+02 7.501006377521813556e+04 9.627243652343749902e-01
1.316099257952273831e+02 1.172200137838527496e+02 2.335471298637286964e+04 9.318427734374999938e-01
4.523037355379207156e+02 2.709430047862118158e+02 5.854809563386739319e+04 9.519764404296875426e-01
2.288732115236495304e+02 1.561592894390555557e+02 4.128048132489336422e+04 9.229016113281249822e-01
1.567163804358473840e+02 3.609849203940920148e+01 2.385685146952488140e+04 6.403311767578124813e-01
1.167600575086612054e+02 7.670748920593382536e+01 1.212421967050896274e+04 9.596503295898437536e-01
3.125053511213851607e+02 2.369023752897263080e+02 7.162790247609713697e+04 9.213330078125000488e-01
2.507323737710329965e+02 6.153813379310139453e+01 3.596776736204919143e+04 7.884064331054687624e-01
2.644915633632100480e+02 2.162023439658520090e+02 4.154346528891088383e+04 9.437720947265625382e-01
1.938003673991818232e+02 1.748874870302477973e+02 7.100592668882870930e+04 8.329882202148437553e-01
2.558190379571358619e+02 2.332975038618377539e+02 4.066323288713490911e+04 9.430876464843750417e-01
1.331372132581608412e+02 6.042247640415112642e+01 3.018642133155346892e+04 9.390886230468750151e-01
3.248957694121868371e+02 1.482811351403054232e+02 7.389959460284754459e+04 9.146616210937500435e-01
1.636492272974076343e+02 1.199569787449900957e+02 3.718962064008874586e+04 9.293345336914062838e-01
4.681598577922129607e+02 2.775686426987401774e+02 7.210973692087506060e+04 9.618300170898437251e-01
7.654983506749746880e+01 4.019948594266839592e+01 2.346570281854334462e+04 8.240678710937500151e-01
4.785198815391891003e+01 4.245397854706322960e+01 5.897632812923813617e+03 6.782311401367187020e-01
4.778348372411211358e+02 3.950867557713972928e+02 8.561629692174415686e+04 9.558849487304686976e-01
1.441790512453421513e+02 5.997683160508029943e+01 3.905290517986495979e+04 9.235994873046875497e-01
1.008844155608624362e+02 6.281286538526475738e+01 1.452880952749708740e+04 9.375373535156249494e-01
