med_mass_1 med_mass_2 med_lum_dist p_PopIII
1.200614095340399103e+02 1.032220165147369784e+02 3.704102811860356451e+04 5.519069824218749698e-01
1.309897423399866057e+01 1.174869665747455905e+01 3.277540355762974741e+03 4.039136171340942548e-04
2.243244687461447384e+01 1.023778531751789700e+01 4.123015504857792621e+03 2.492440032958984433e-02
5.404563318279014084e+01 4.264670521116802604e+01 1.445614430547707525e+04 1.104783172607421843e-01
1.748879172194252263e+01 1.217606231987516807e+01 7.006685081691063715e+03 3.451269268989563127e-04
3.493128008090050685e+01 2.516803250581636320e+01 3.248028696520780431e+04 8.979229927062987822e-04
7.484495162909502142e+01 6.040875417658538993e+01 2.731325313988609196e+04 2.260183715820312522e-01
4.772426541674717271e+01 4.026539217641887092e+01 1.098824174682928424e+04 1.686415100097656272e-01
4.504587895787413743e+01 3.852222748565720423e+01 1.599773648657603189e+04 1.152698516845703132e-02
1.386779508063994903e+01 1.001586689748582160e+01 4.179505245163898508e+03 3.628730773925781250e-04
1.308364214957878247e+01 1.024845518923062038e+01 4.295354628162981498e+03 3.589821755886077673e-04
2.004770748949022163e+01 1.556331346289766593e+01 1.044991067160603416e+04 3.233708739280700636e-04
3.065903341917618974e+01 2.650245364625106248e+01 2.132162178419985867e+04 7.717956304550171098e-04
8.107915032712261905e+01 7.024820076437418948e+01 1.662898008428289904e+04 5.833267211914062722e-01
5.749690258022602052e+01 5.440989535456759540e+01 4.368481435649551713e+03 6.914404296874999689e-01
1.310739648884215214e+01 9.883338130534308874e+00 4.206002518729913390e+03 3.576961159706115983e-04
1.810389785179042832e+01 1.019835522670026151e+01 4.883957635426939305e+03 3.501647114753723001e-04
1.456875471329660243e+01 1.253930517135873579e+01 3.246446383263954431e+03 4.086064696311950952e-04
2.367568853610367796e+01 1.811633835573808682e+01 1.179552758401179017e+04 9.200881123542785540e-04
2.455556680976939887e+01 2.325369975103398446e+01 4.692817779474637064e+03 5.142904758453368912e-03
3.033062631694038913e+01 1.738641513061121913e+01 8.027383803666261883e+03 8.048311233520507452e-03
1.298147168150255482e+01 1.086595504053011396e+01 4.346436753231871080e+03 3.578179478645324889e-04
1.777182631858288744e+02 1.138073875066664016e+02 4.110736729055253090e+04 9.422185058593750551e-01
1.741895313637878218e+01 1.274268423677377093e+01 5.817349682042668064e+03 3.547697961330413866e-04
1.551160076428126011e+01 1.332709881837151755e+01 7.334145176439452371e+03 3.441181480884552093e-04
9.090747751108338548e+01 6.274526148089991295e+01 2.334387681543999861e+04 6.844660644531249671e-01
1.711422382788664365e+01 1.623390862257455325e+01 6.183333081784854585e+03 3.570259809494018581e-04
1.362707629423914000e+02 1.058949518830885239e+02 6.027282567047759949e+04 5.382055053710937953e-01
3.528791146587687422e+01 3.279051694855520793e+01 1.575418557877154672e+04 1.043099784851074172e-02
2.031352625989946858e+01 1.513911663697127885e+01 7.220061837852613280e+03 4.450609385967254587e-04
3.247766026392628902e+01 1.376125749652477026e+01 7.492554274993981380e+03 1.642080116271972534e-02
2.407037807614717906e+01 1.630541874283056103e+01 1.234174638869635419e+04 1.183325171470641984e-03
2.756960811989776872e+01 2.542826966070312977e+01 1.192626282309396447e+04 1.005163431167602596e-03
9.425552210497927774e+01 7.443407035214491430e+01 3.698778836899276939e+04 3.254252319335937393e-01
5.677005279936607707e+01 4.914152555731022431e+01 2.242700573835159594e+04 4.368761444091796842e-02
4.323727151997390195e+01 1.787253497783361311e+01 1.279306495039337278e+04 1.975711364746093879e-01
4.280347078528917137e+01 2.483990209754418999e+01 9.605436643565870327e+03 6.580742645263672197e-02
2.801908723348254426e+01 1.744410416564015165e+01 3.598589700373568576e+03 1.384231948852539078e-02
1.480482929388730540e+01 1.056622162754980288e+01 3.661269574795801418e+03 3.619820177555084398e-04
2.540428942901486664e+01 2.057915736578946309e+01 1.505425036773535976e+04 7.865248918533325386e-04
3.185946786448828050e+01 2.423712268745846998e+01 1.630318957752161987e+04 1.298736572265625066e-03
1.303441240829555348e+01 1.208462209114678387e+01 3.699760881195155889e+03 4.078004360198974796e-04
2.712204353923332434e+01 1.969814609330441257e+01 1.556081638436331195e+04 7.485566139221191354e-04
7.348864669585742604e+01 5.268056907716075443e+01 3.081576090874758665e+04 1.811974182128906208e-01
7.442765154802444272e+01 4.143408134225370532e+01 3.275340352552059267e+04 3.275479736328125169e-01
1.301721770582625481e+01 1.127894073055711210e+01 4.351540417196947601e+03 3.568631410598754926e-04
1.494558471134983257e+01 1.332174667389065270e+01 3.137646277855646076e+03 4.085478782653808759e-04
4.185804185930200561e+01 3.643861345022563825e+01 4.222680094229219685e+04 1.288728833198547318e-03
7.692058212809013185e+01 2.489627820549763371e+01 1.353754545286157008e+04 8.451127929687499707e-01
4.946756862173400293e+01 3.235478568306994873e+01 3.797408745342949260e+04 5.672546386718749570e-03
3.404167483578657993e+01 2.302330472957939733e+01 1.922196283425504953e+04 2.836851119995117184e-03
2.721614649159459987e+02 2.342293926383282212e+02 4.673640277715153934e+04 9.540078735351562589e-01
4.466960636694985709e+01 3.194885734068789418e+01 3.311074549048681365e+04 8.651345252990723378e-03
2.447123264838756640e+01 1.260195709665194386e+01 4.239826103311937914e+03 7.728781890869140803e-02
1.037963395483099873e+02 6.979893712914366688e+01 5.409080549881850311e+04 2.815581054687499862e-01
9.809495620386653059e+01 8.114149984524608783e+01 3.726658492031786591e+04 3.549643249511718612e-01
2.116554645100322318e+01 1.969065041126956572e+01 1.047919196035612731e+04 9.063630700111389039e-04
2.631976189029003166e+01 1.978068245315660789e+01 1.511522883771635134e+04 7.499066591262817114e-04
2.384519425421618166e+01 1.988129596993930193e+01 1.056298884013825591e+04 1.062308788299560483e-03
4.819966316361536940e+01 3.181816838901239208e+01 2.194297609758372346e+04 2.585674667358398363e-02
2.551076662201833756e+01 2.144206863311518418e+01 1.269760468704023333e+04 1.192878603935241741e-03
8.469400381484587115e+01 4.343940552838137137e+01 3.334680016939487541e+04 6.915296630859375515e-01
2.228094214514536731e+01 2.054399860222936525e+01 9.473981458164776996e+03 1.161792755126953187e-03
4.061087080873110722e+01 2.723766681581373916e+01 1.604663710548507515e+04 1.777940988540649501e-03
4.130085949017181690e+01 2.809211544237472324e+01 3.538236345652893942e+04 1.198065042495727534e-03
2.257132711398207903e+01 1.752586454815312678e+01 7.532360903876751763e+03 1.872823238372802639e-03
2.969972415137280919e+01 2.009724393789619512e+01 1.438065232774342076e+04 9.218126535415649848e-04
2.792669443441036492e+01 2.023704525268917820e+01 1.280263835866352747e+04 9.985070228576661041e-04
1.401240013648213889e+01 1.218871093174519160e+01 3.779768558063720775e+03 4.069913327693939023e-04
2.189827428802741593e+01 2.039707086857065832e+01 8.866526632771438017e+03 1.208683609962463460e-03
5.115538855806678953e+01 3.416774482715455008e+01 6.066026524411063292e+04 3.330182075500488347e-03
2.011324811835958144e+02 1.397464887815197585e+02 6.398134435179238790e+04 7.981085205078124467e-01
3.334345711649011434e+01 2.821246093600345972e+01 2.111803479251088356e+04 9.579013586044311324e-04
6.140515416113217384e+01 5.431814677310967454e+01 1.608077669404741209e+04 2.526685180664062225e-01
4.442669246168138386e+01 4.182212706639428035e+01 1.792926608592925913e+04 1.517646980285644598e-02
5.038671028321832779e+01 3.582297585810461271e+01 1.234746470153872724e+04 2.369373474121093670e-01
7.862876969302578800e+01 5.997158627399052477e+01 3.621520180718255870e+04 2.156696319580078125e-01
1.949885870435140944e+01 1.563182895212938917e+01 7.190578502047900656e+03 3.504236042499542063e-04
6.897525629693552673e+01 2.919182039788585570e+01 1.872277035957781482e+04 8.487131347656250435e-01
3.393169835758300223e+01 2.923685123721142531e+01 6.059808226048020515e+03 1.056277084350585871e-01
1.418750735358599968e+01 9.767757006042121048e+00 4.378723141869475512e+03 3.559288978576660213e-04
1.201941991173478073e+02 5.319216375800432672e+01 3.479814028299861820e+04 7.791981201171874760e-01
4.993086958361827499e+01 3.387840980461459139e+01 3.027297606370133508e+04 2.253752517700195399e-02
1.463880332399102713e+01 1.261525914620972699e+01 3.985912455551281710e+03 4.076251983642578008e-04
2.888001968077334141e+02 2.243467928727331469e+02 4.144835885276403860e+04 9.615498657226562162e-01
5.629307442684773122e+01 5.052661456881904201e+01 1.162409443221476613e+04 4.449050292968749765e-01
8.728071323485227140e+01 5.521634159300957378e+01 1.800891994808035815e+04 8.435260620117187580e-01
1.768222607730426432e+01 1.555246647261904513e+01 6.207978856792162333e+03 3.736750185489654398e-04
8.569424871371576558e+01 4.483430220368501296e+01 1.628942794437553493e+04 9.331545410156250053e-01
4.287976225510973904e+01 2.893584673037542387e+01 1.892174096791107877e+04 2.745509624481201269e-03
2.228940254156781009e+01 1.947505339680839853e+01 7.978011884532190379e+03 1.336227416992187469e-03
2.246301771499518196e+01 1.602036344780135124e+01 9.010826520584127138e+03 2.803883075714111266e-03
5.647554809283575139e+01 2.596992800270866297e+01 2.106735837852310215e+04 1.808346099853515576e-01
4.511565756021647644e+01 2.322599090319346615e+01 1.677143404769655899e+04 1.298280143737792942e-02
4.217974642319367007e+01 3.373043428166483437e+01 4.114497684048624069e+04 1.403363108634948829e-03
3.163623409049668211e+01 1.847161024652779915e+01 1.096987905455072541e+04 2.835465192794799777e-03
3.980035274115990518e+01 2.772585528654592224e+01 2.519925613820231956e+04 1.273555755615234444e-03
1.288424726739125248e+01 1.031672557869715767e+01 4.618265747168090456e+03 3.532959818840027046e-04
3.864402586553492114e+01 1.406752491054189491e+01 4.566067447707258907e+03 8.480585327148437713e-01
2.617350911263113034e+01 2.204482940532238899e+01 8.621100371907348745e+03 1.739329338073730431e-03
8.344651570232663573e+01 6.860516066131862090e+01 3.109680136500400840e+04 2.909430847167968626e-01
3.188531236370583244e+01 1.905235181896537000e+01 7.054854789273997085e+03 5.095968246459961146e-03
2.170287248259460000e+01 1.978847317833938035e+01 7.754094513513539823e+03 1.453583717346191391e-03
2.579519804378756476e+01 1.906555243642238295e+01 1.117835148248204678e+04 1.042590141296386623e-03
2.146531609601360344e+02 1.538415883855747097e+02 5.142470417387588532e+04 9.310048828125000453e-01
5.229949716922485692e+01 3.407357349806562752e+01 1.019441583666269617e+04 6.136800537109374787e-01
5.071696576922276734e+01 2.944848369702620516e+01 1.801323461226675863e+04 2.387159118652343870e-01
3.349560211482686611e+01 3.137999699780563390e+01 1.785862534086046799e+04 1.087271928787231483e-03
6.329127963789563438e+01 3.373930929006409940e+01 1.394247205948788542e+04 8.719549560546875355e-01
2.122030920197767614e+02 1.661572834108062011e+02 4.505118719123449409e+04 8.864992065429687651e-01
3.885690387734916840e+01 3.169350946445489825e+01 2.130628506322145404e+04 1.124993562698364162e-03
1.272267102738108946e+01 9.912094851171115550e+00 3.676499750634995053e+03 3.637752532958984627e-04
1.518737685945109774e+02 1.382881771610963142e+02 2.227678793434243198e+04 9.465721435546875506e-01
2.028371266304593235e+01 1.846184693674702970e+01 9.821132842521219573e+03 5.544112920761107895e-04
2.099413020236864469e+01 1.757279523590314341e+01 3.827669746788181328e+03 9.091867446899413313e-03
4.292835434458135069e+01 3.332670500805438962e+01 2.692611893280476215e+04 2.477027893066406118e-03
2.176562495018236376e+01 1.655357870234152173e+01 1.064105333005378088e+04 1.261243820190429679e-03
3.597979829971914256e+01 2.233244626293080515e+01 1.890686607908577571e+04 5.099435806274413806e-03
1.559757658880458209e+01 1.408888503731488662e+01 5.720530672070522996e+03 3.506043255329131998e-04
3.474706235739539295e+01 2.886769179708216626e+01 5.470132924024073873e+03 1.475982360839843688e-01
1.042957655593397419e+02 6.404634546035892129e+01 1.904713440574458582e+04 8.849326782226561994e-01
4.968029014294436507e+01 3.809217110949365548e+01 2.495909110268977383e+04 6.713400268554688133e-02
6.838900351471438910e+01 3.956351346412836278e+01 2.482902553547983553e+04 2.569209594726562518e-01
9.205296968095224486e+01 6.644106326142511421e+01 1.519481040325360664e+04 8.294073486328125133e-01
2.948442269439852481e+01 2.244667636991175286e+01 8.225241605586714286e+03 2.124261140823364372e-03
2.096889631423309908e+01 1.583673686092056521e+01 6.173734888280267114e+03 9.442876815795898937e-03
5.816175451180689038e+01 4.542790262213620878e+01 1.671178358646892957e+04 2.625586547851562758e-01
2.559448687515178023e+01 2.243169505432138067e+01 6.127960751938741851e+03 7.670795440673828375e-03
4.055894174846536515e+01 1.906730410115150676e+01 4.625050527434632386e+03 7.102772216796875426e-01
2.335659765983206171e+01 1.942744225042282835e+01 1.210807327714686835e+04 9.034284949302672993e-04
6.234085233674267812e+01 3.938635395966097974e+01 2.533542883800125128e+04 1.637677612304687391e-01
3.561613492886554155e+01 2.649596256255234294e+01 2.164295066773357757e+04 1.068031883239746113e-02
1.388141721352374347e+01 1.321356473176858870e+01 3.340559441245453399e+03 4.094623029232025038e-04
1.414670952644859199e+02 9.961880232716077899e+01 5.611740679646702483e+04 5.956978149414062784e-01
1.531641263973727263e+01 1.268115678862928952e+01 5.306014256708408539e+03 3.640971183776855503e-04
3.205748669417177155e+01 2.077419689516898771e+01 9.132532816025934153e+03 4.693687915802002147e-03
2.443853077287912257e+01 1.710640262815162771e+01 1.114233429218209130e+04 1.075478792190551810e-03
2.130161013171837681e+01 1.537796629563423778e+01 4.322190254542429102e+03 4.613708114624023165e-02
8.901943803130703259e+01 6.306542789148497263e+01 5.922953495939791901e+04 7.389497375488281172e-02
3.217310883511252939e+01 2.363941635197710411e+01 2.075585116407498572e+04 9.185335636138915833e-04
2.893296964539996097e+01 2.184234727816845378e+01 1.580316438555750938e+04 7.681275606155395187e-04
2.795150352640860802e+01 2.314692214177918217e+01 1.589197393127704345e+04 7.410293221473693639e-04
2.925415856897809164e+01 2.364448526563387176e+01 1.864557838781941609e+04 6.932191848754883090e-04
1.852222801141873987e+01 1.415493463735723978e+01 8.889196890703628014e+03 3.243179321289062526e-04
2.523206185518725775e+01 1.668712407269796927e+01 7.286096487517153946e+03 3.257248640060424714e-03
5.491601020496857188e+01 4.869275093381830288e+01 1.659381978748797337e+04 6.269315338134764937e-02
1.177381656141075439e+02 8.215041955711117794e+01 2.816721840730114491e+04 7.084010009765624449e-01
1.379923556294400555e+01 1.257234756489974359e+01 3.678136126790681374e+03 4.060273766517639169e-04
1.338612714890389555e+01 1.116872151538252922e+01 3.596842543378985738e+03 3.643470704555511696e-04
3.221033492561657852e+01 2.730263064242982196e+01 1.807150916822408908e+04 9.455646276473998486e-04
7.521143842158767256e+01 5.816525053282819613e+01 4.603591366020961141e+04 9.496218872070312511e-02
1.347720147666278301e+01 1.293084533596190155e+01 4.093570860966194232e+03 4.027028679847717389e-04
3.249484627288036620e+01 2.448637586912422393e+01 2.427976423368325777e+04 9.254330992698669859e-04
1.637955655881592776e+01 1.207658691044612453e+01 5.407267474009757279e+03 3.601888716220855982e-04
5.124512501660847619e+01 4.061376464688294874e+01 3.460696462336149125e+04 1.706025314331054837e-02
1.362906779366782750e+01 9.911565979075666277e+00 4.042707107803097188e+03 3.601996898651123129e-04
3.479630791678857094e+01 1.337285949059456769e+01 7.716045870437354097e+03 3.282893981933593941e-01
4.042773737904689568e+01 2.591090745240379434e+01 1.709437712615938653e+04 3.111495971679687639e-02
8.040127452428592392e+01 6.314664220999566169e+01 1.364698496748839898e+04 7.601473999023437012e-01
2.335525774577099583e+02 1.730938114055344386e+02 4.795654476751374023e+04 9.431427001953125444e-01
2.668686160481493985e+01 2.489230448609578161e+01 3.986278888252007164e+03 9.481643676757812653e-03
3.409461547752744792e+01 2.708776594850847630e+01 1.729671389825320875e+04 3.355388641357421979e-03
4.775523086207262224e+01 3.290611549103818589e+01 1.771476151924496662e+04 4.317934036254882785e-02
3.003321358467226077e+01 2.668214379848615536e+01 1.489881655626308748e+04 1.473903656005859375e-03
1.033491839144124924e+02 8.495792547068563749e+01 3.453425246688199695e+04 3.648535766601562758e-01
1.085345123437526382e+02 7.714225110914750871e+01 1.683477897691034377e+04 9.369462890624999929e-01
2.006242716061588993e+01 1.444356694285269072e+01 9.037295061136053846e+03 3.249196708202362299e-04
3.202326883834250992e+01 2.933313574976268967e+01 7.787112049303201275e+03 7.116285324096680021e-03
1.546255073040729826e+02 1.271786048888669285e+02 3.933743071141473774e+04 8.294382934570312393e-01
4.316180434598808802e+01 3.813888122603429309e+01 2.686995051606074048e+04 2.019798278808593566e-03
1.313748341101084449e+01 1.157523057771797070e+01 4.942443048212984650e+03 3.540105521678924439e-04
2.772145878193396129e+01 2.389149749943218026e+01 6.842442352894904616e+03 2.649780511856079240e-03
5.810997619629375777e+01 2.379797136928630508e+01 1.140237502316571408e+04 8.832882080078124920e-01
2.562577269685556303e+01 1.755375397765826051e+01 7.160521292789571817e+03 1.538615703582763570e-03
2.857125117508153522e+01 2.480287867720138806e+01 1.987349202280627651e+04 6.759526729583739853e-04
9.520546702170486242e+01 7.894129139976161014e+01 1.737992458774002444e+04 7.572117919921874662e-01
1.557037678147394217e+02 8.921209897613871931e+01 3.397575463619970105e+04 8.271964111328125036e-01
2.024571694144504264e+01 1.669664076627786642e+01 6.598987357703656926e+03 5.908983945846557140e-04
1.586724661386927835e+02 1.029810508818666364e+02 5.298759281025925884e+04 7.787994384765625222e-01
1.823545932123317925e+01 1.580662751351329476e+01 3.418904116572909970e+03 4.202853441238403229e-04
4.063955301097040262e+01 2.777031347457237587e+01 2.464829417034493235e+04 2.742569446563720720e-03
1.775364808865506205e+01 1.440649840420390859e+01 7.411642779568575861e+03 3.441742956638336277e-04
7.975332185212758418e+01 6.112322982089252577e+01 2.236152181034905516e+04 6.053059692382812829e-01
3.298183660990680721e+01 2.596254433793677663e+01 1.345144175208484558e+04 6.844437599182128483e-03
2.451340670550977308e+01 1.841037308491400637e+01 1.064137660095734645e+04 1.304018497467040972e-03
1.762185839874705451e+01 1.686724786127844311e+01 5.063475578637268882e+03 3.923457860946655425e-04
1.922173682453575339e+01 1.537475274793762559e+01 8.375602672235107093e+03 3.340908885002136100e-04
2.405169000801117818e+01 2.029373468825698268e+01 1.329173449842200716e+04 8.386411666870117370e-04
8.728981873163577632e+01 7.178868897205815358e+01 1.583356262578119276e+04 7.252608032226562917e-01
2.723980518595449141e+01 2.311226031975121487e+01 2.223056779495882074e+04 6.719266176223755421e-04
2.076461908412240831e+01 1.934307541751848092e+01 6.655031211763274769e+03 1.123862266540527274e-03
1.425161055149971645e+01 1.074596577027250532e+01 3.577887519495238848e+03 3.632830381393432439e-04
1.820176287532153765e+02 1.583148724911813190e+02 3.431416158519796591e+04 8.956072998046874512e-01
2.577321321604754445e+01 2.142509146190108282e+01 1.091166774869439541e+04 1.036679267883300814e-03
1.901860707598097378e+01 1.370300756834843448e+01 6.659219785304878314e+03 3.456360995769500611e-04
3.642988875078050626e+01 3.221545713500516683e+01 2.223427889914772459e+04 1.024870872497558568e-03
1.773719981162042458e+01 1.592294305532841392e+01 5.646187896177301809e+03 3.648767471313476554e-04
5.208076044665399706e+01 3.849502024894403007e+01 1.445050810941637974e+04 9.592499542236328225e-02
4.829068682136320945e+01 3.260007550772885310e+01 2.954407189413361630e+04 3.065322875976562653e-02
1.350284828703994044e+01 1.150908442383985175e+01 3.460596719306472551e+03 3.886184692382812318e-04
2.372546240394690287e+01 2.111649795163473442e+01 1.413064512350223958e+04 7.779479026794433160e-04
8.934781072921727230e+01 3.347484909132580100e+01 2.736076235849886507e+04 7.442307128906250346e-01
2.073233319773607377e+02 1.480563773935738254e+02 5.581942962788259319e+04 8.846605224609375151e-01
2.496556932020023822e+01 1.785778295337544108e+01 1.373265338061057628e+04 7.931189537048339558e-04
6.574601135910106109e+01 4.249597060455993613e+01 3.624643641761223262e+04 1.212050323486328074e-01
4.632557787798869242e+01 3.548136495951598590e+01 3.163963368858625836e+04 5.729675769805908300e-03
2.660271584252251955e+02 2.192881355123589060e+02 4.352903507706643722e+04 9.629838256835937527e-01
2.185309171391082117e+01 1.539628927544846704e+01 7.290701406714897530e+03 1.823822617530822818e-03
2.725086938872657072e+01 2.413017672286343895e+01 2.174966382888847875e+04 6.765555143356323693e-04
1.272305119321757338e+01 1.238487551941418019e+01 4.845083830537952963e+03 3.615879118442535522e-04
1.698768550618129041e+02 1.328679437408897570e+02 2.731188013149924518e+04 9.377918090820313024e-01
1.677079578432317319e+01 1.552245337062634434e+01 7.139482675001694588e+03 3.501845598220825373e-04
1.746150782413361071e+02 1.489467779973775237e+02 3.251834625698206946e+04 9.018554687500000000e-01
2.309606924106046222e+01 1.926757018116868636e+01 8.024376096703160329e+03 1.738371849060058646e-03
1.926542635204405940e+01 1.626500699646073400e+01 1.298215202632143337e+04 3.058696985244750872e-04
1.663755303964388688e+01 1.551172722666759896e+01 6.556189868499715885e+03 3.514046669006347444e-04
2.314104650656315130e+02 1.112632405877908894e+02 3.627467740733851679e+04 9.605307617187499591e-01
4.576245224458847360e+01 3.705874761945273121e+01 1.077278955960743951e+04 1.430671386718750104e-01
1.696885870442020519e+02 1.367293116001218323e+02 3.127789053451151995e+04 8.857957763671875373e-01
1.973715224833442861e+01 1.840213941604674375e+01 8.283566120098055762e+03 3.880286216735839822e-04
2.893219850285971262e+01 2.309757069145223340e+01 1.057603229719979936e+04 1.289244294166564959e-03
4.345726302847069888e+01 2.842732784025491810e+01 1.341056278778145679e+04 1.242093181610107351e-02
3.158170257845962681e+01 1.592529574742832565e+01 8.929331851347969859e+03 1.011577606201171861e-02
4.076234887330637946e+01 2.319164160438980815e+01 1.080815499353290943e+04 1.500769195556640734e-01
1.949513164371984075e+01 1.852151469789335891e+01 7.182995896268444994e+03 3.548466563224792446e-04
1.367084939304668367e+01 1.080841107608437568e+01 4.534095274114200947e+03 3.539418280124664038e-04
3.814774708126630287e+01 3.149649321938895952e+01 9.630638810716789521e+03 7.492749691009521242e-03
8.901125157691402023e+01 4.512193432539897486e+01 1.366513577338532195e+04 9.156293945312500293e-01
2.427677646846142068e+01 2.249439152349942361e+01 1.558084482990710421e+04 7.192893624305725505e-04
3.896894556740281956e+01 2.542211323066985074e+01 7.669395146993601884e+03 2.918516845703125195e-01
2.971436772623268041e+01 2.439301590857596835e+01 2.154229858626682108e+04 7.163321375846862368e-04
3.350877184437267431e+01 2.710859229916293600e+01 2.082053238216134923e+04 1.984086751937866062e-03
2.405695737427571146e+01 1.912300308701099993e+01 1.327422463188602524e+04 8.095314502716064028e-04
3.700463326528868180e+01 2.941611688504982425e+01 1.386970852339291559e+04 3.270795345306396276e-03
5.886531034068484303e+01 4.746066560617285290e+01 9.668545130790585972e+03 5.856796874999999902e-01
1.458580363547296699e+01 1.027995197562603202e+01 4.714331371773498176e+03 3.518099486827850177e-04
2.357515960644263942e+01 1.716631151613561457e+01 1.417462308386735822e+04 8.553195595741271617e-04
3.088562871678318800e+01 2.566809637994811055e+01 1.844322702109261081e+04 8.195148706436157157e-04
1.863601766835932949e+01 1.431942229640694642e+01 9.362922601993313947e+03 3.179140686988830410e-04
1.333713545621508878e+01 1.258740016005310913e+01 4.395407453518078910e+03 3.802744150161743112e-04
5.107298993915550511e+01 3.903419321875274761e+01 3.675027871458148729e+04 3.641025543212890458e-03
5.237746539481815944e+01 3.588097804855595996e+01 3.849111926946614403e+04 1.057567310333252034e-02
4.393989061999904067e+01 3.689966791769033705e+01 2.276132134791327189e+04 2.040984630584716849e-03
2.544377014803794879e+01 2.265381300283104338e+01 9.685217743801787947e+03 1.263847827911377059e-03
3.349922816770190082e+01 3.125337291946809870e+01 1.972041094591632282e+04 2.410075187683105406e-03
2.822313930146240324e+01 2.279096516482817236e+01 1.191866952422144459e+04 9.677765965461730810e-04
2.271696032611742311e+01 1.544059133626224778e+01 9.718629567586109260e+03 1.523502826690673745e-03
3.220347050598034855e+01 2.329450891203079266e+01 2.152474741556140725e+04 9.115327596664428694e-04
3.876230286522784496e+01 2.524044234518542851e+01 7.899308020329615829e+03 1.387272338867187593e-01
4.935853920528510486e+01 4.038830576699763242e+01 4.305809247808317014e+04 5.394980907440185235e-03
1.396145314427856761e+02 1.227039583450911380e+02 2.011043227629084868e+04 8.889831542968750222e-01
4.188532998935464491e+01 3.356518730619897894e+01 2.062757641011912710e+04 1.556853771209716717e-03
1.655324236970591585e+02 8.749136466308601712e+01 7.564738530058349716e+04 5.554101562500000089e-01
3.245918522294683584e+01 2.045839647731687094e+01 6.739770161791690043e+03 1.030508804321289031e-02
2.350174637361207886e+01 2.076460792631211660e+01 8.297050296313700528e+03 1.493259906768798755e-03
2.549971874011787065e+01 2.234459563138766924e+01 1.849986700685916367e+04 6.778865456581116252e-04
2.045554448112499557e+01 1.665811727881126458e+01 6.281919614793219807e+03 5.700168609619140790e-04
5.148448572839821225e+01 3.229661077805797476e+01 8.243006427821590478e+03 8.969331665039061985e-01
6.552234300679683088e+01 5.295709883612384772e+01 1.376792584081091627e+04 5.141527099609375373e-01
2.710698626686330570e+01 2.070806496212736647e+01 1.575809886604057101e+04 7.532755136489868155e-04
3.450679023472393681e+01 2.926930976440342036e+01 2.336530809430770387e+04 9.299883246421813835e-04
3.408965238332653769e+01 2.766332746231545059e+01 2.233369456647270999e+04 1.023768424987792991e-03
5.324049577739015149e+01 3.169128027033750072e+01 3.623766554388847726e+04 1.278575134277343782e-02
3.275116953471024317e+01 1.999215688616751407e+01 8.780715174881881467e+03 8.863405227661132549e-03
3.069226479439707589e+01 2.598052684666395962e+01 2.287133204397625741e+04 8.730577230453490708e-04
2.532669367772339086e+01 2.259314418829254834e+01 1.517587282960000266e+04 7.518992424011230373e-04
2.847259608659270214e+01 1.098300370672969706e+01 5.738202677142283392e+03 3.732815742492675854e-03
7.871289496827046150e+01 6.142979623390552035e+01 2.184655136920682708e+04 5.546030273437499991e-01
3.531757923680606837e+01 2.443398081667566046e+01 2.075997363033289002e+04 4.712607860565185686e-03
2.320760751468972316e+01 1.550737346030840058e+01 1.306660498693821137e+04 1.170159578323364284e-03
5.352563588821675467e+01 4.023967796774324768e+01 4.165463523036374681e+04 3.884062290191650415e-03
1.838695288830446728e+01 1.372044650574921398e+01 1.037889233824594339e+04 3.091402649879455519e-04
2.102245864060012082e+01 1.547184035453704887e+01 7.319276759399738694e+03 7.485296726226806779e-03
3.926958283057689414e+01 1.427248920834145096e+01 8.855739677459734594e+03 5.236026611328125080e-01
1.425765604317670920e+01 1.038251447557886031e+01 3.863865007312993839e+03 3.625842928886413422e-04
1.820274122423194996e+01 1.660259958703054650e+01 5.896353583907313805e+03 3.646291494369507100e-04
7.462613191009285174e+01 4.422992290018046901e+01 1.225791751599306554e+04 9.097989501953125391e-01
1.235452335398323100e+02 1.044612090267521154e+02 3.163602303937239412e+04 7.059793701171874769e-01
1.762902421569289970e+02 1.428793577530370271e+02 5.344382702339054958e+04 7.895738525390625373e-01
1.360730456791324627e+01 1.095831652733421713e+01 4.635474287888277104e+03 3.534319400787353676e-04
2.884923622977876434e+01 2.116661256981367600e+01 1.526294388813925252e+04 8.298689126968383442e-04
6.766716560887988408e+01 4.099697465878391256e+01 1.916267200980027701e+04 5.202463378906250213e-01
2.762725595123528421e+01 2.226912311555380342e+01 3.729124682184274207e+03 1.073086929321289025e-02
2.297351151441340988e+01 1.841130942117403890e+01 1.822044565814978341e+04 7.416954636573790983e-04
4.285222285712515600e+01 2.359062094239731167e+01 1.251850341726352417e+04 4.239711761474609236e-02
8.724968730864823385e+01 6.611608366316968954e+01 1.609494818928737186e+04 7.504230957031250426e-01
2.074221673174437797e+01 1.795900924265490772e+01 8.081068113463652480e+03 8.756725788116455052e-04
4.017332671683221434e+01 3.472518847358644933e+01 1.439697855983891895e+04 1.719519042968749994e-02
4.911870126568063455e+01 4.177692752064615433e+01 1.820860881532276835e+04 1.190561676025390647e-01
6.058587841084813164e+01 5.390575485234498387e+01 1.461679779744538610e+04 2.752393798828124960e-01
3.224981935091933565e+02 2.773720255362973148e+02 5.072757047378533753e+04 9.605322875976562980e-01
